"ITIN_ID","MKT_ID","SEQ_NUM","ORIGIN_CITY_MARKET_ID","ORIGIN","DEST_CITY_MARKET_ID","DEST","TRIP_BREAK","OPERATING_CARRIER","DISTANCE","YEAR","QUARTER","GATEWAY"
20011364,20011658,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011364,20011658,2,30194,"DFW",30852,"BWI","X","AA",1217,2001,1,0
20011364,20011659,3,30852,"BWI",30194,"DFW",NA,"AA",1217,2001,1,0
20011364,20011659,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011365,20011660,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011365,20011660,2,30194,"DFW",30852,"BWI","X","AA",1217,2001,1,0
20011365,20011661,3,30852,"BWI",30194,"DFW",NA,"AA",1217,2001,1,0
20011365,20011661,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011366,20011662,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011366,20011662,2,30194,"DFW",30852,"BWI",NA,"AA",1217,2001,1,0
20011366,20011662,3,30852,"BWI",31703,"EWR","X","--",169,2001,1,0
20011366,20011663,4,31703,"EWR",30194,"DFW",NA,"AA",1372,2001,1,0
20011366,20011663,5,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011367,20011664,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011367,20011664,2,30194,"DFW",30852,"BWI","X","AA",1217,2001,1,0
20011367,20011665,3,30852,"BWI",31454,"MCO",NA,"--",787,2001,1,0
20011367,20011665,4,31454,"MCO",30194,"DFW",NA,"AA",984,2001,1,0
20011367,20011665,5,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011368,20011666,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011368,20011666,2,30194,"DFW",30852,"BWI","X","AA",1217,2001,1,0
20011368,20011667,3,30852,"BWI",30977,"ORD",NA,"AA",621,2001,1,0
20011368,20011667,4,30977,"ORD",30140,"ABQ","X","AA",1118,2001,1,0
20011369,20011668,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011369,20011668,2,30194,"DFW",30852,"BWI","X","AA",1217,2001,1,0
20011369,20011669,3,30852,"BWI",30977,"ORD",NA,"AA",621,2001,1,0
20011369,20011669,4,30977,"ORD",30140,"ABQ","X","AA",1118,2001,1,0
20011370,20011670,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011370,20011670,2,30194,"DFW",30852,"BWI","X","AA",1217,2001,1,0
20011370,20011671,3,30852,"BWI",30977,"ORD",NA,"AA",621,2001,1,0
20011370,20011671,4,30977,"ORD",30140,"ABQ","X","AA",1118,2001,1,0
20011371,20011672,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011371,20011672,2,30194,"DFW",30852,"BWI","X","AA",1217,2001,1,0
20011371,20011673,3,30852,"BWI",30977,"ORD",NA,"AA",621,2001,1,0
20011371,20011673,4,30977,"ORD",30140,"ABQ","X","AA",1118,2001,1,0
20011372,20011674,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011372,20011674,2,30194,"DFW",30852,"BWI","X","AA",1217,2001,1,0
20011372,20011675,3,30852,"BWI",30977,"ORD",NA,"AA",621,2001,1,0
20011372,20011675,4,30977,"ORD",31834,"XNA",NA,"MQ",522,2001,1,0
20011372,20011675,5,31834,"XNA",30194,"DFW",NA,"MQ",281,2001,1,0
20011372,20011675,6,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011402,20011732,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011402,20011732,2,30194,"DFW",31003,"CID",NA,"MQ",685,2001,1,0
20011402,20011732,3,31003,"CID",30977,"ORD","X","MQ",196,2001,1,0
20011402,20011733,4,30977,"ORD",31295,"DTW",NA,"AA",235,2001,1,0
20011402,20011733,5,31295,"DTW",30977,"ORD",NA,"AA",235,2001,1,0
20011402,20011733,6,30977,"ORD",30140,"ABQ","X","AA",1118,2001,1,0
20011403,20011734,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011403,20011734,2,30194,"DFW",30647,"CLE","X","AA",1021,2001,1,0
20011404,20011735,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011404,20011735,2,30194,"DFW",30647,"CLE","X","AA",1021,2001,1,0
20011404,20011736,3,30647,"CLE",30194,"DFW",NA,"AA",1021,2001,1,0
20011404,20011736,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011405,20011737,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011405,20011737,2,30194,"DFW",31049,"CLL","X","MQ",164,2001,1,0
20011405,20011738,3,31049,"CLL",30194,"DFW",NA,"MQ",164,2001,1,0
20011405,20011738,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011406,20011739,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011406,20011739,2,30194,"DFW",31049,"CLL","X","MQ",164,2001,1,0
20011406,20011740,3,31049,"CLL",30194,"DFW",NA,"MQ",164,2001,1,0
20011406,20011740,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011407,20011741,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011407,20011741,2,30194,"DFW",31049,"CLL","X","MQ",164,2001,1,0
20011407,20011742,3,31049,"CLL",30194,"DFW",NA,"MQ",164,2001,1,0
20011407,20011742,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011408,20011743,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011408,20011743,2,30194,"DFW",31049,"CLL","X","MQ",164,2001,1,0
20011408,20011744,3,31049,"CLL",30194,"DFW",NA,"MQ",164,2001,1,0
20011408,20011744,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011409,20011745,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011409,20011745,2,30194,"DFW",31057,"CLT","X","AA",937,2001,1,0
20011409,20011746,3,31057,"CLT",30194,"DFW",NA,"AA",937,2001,1,0
20011409,20011746,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011410,20011747,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011410,20011747,2,30194,"DFW",31057,"CLT","X","AA",937,2001,1,0
20011410,20011748,3,31057,"CLT",30194,"DFW",NA,"AA",937,2001,1,0
20011410,20011748,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011411,20011749,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011411,20011749,2,30194,"DFW",31057,"CLT","X","AA",937,2001,1,0
20011411,20011750,3,31057,"CLT",30194,"DFW",NA,"AA",937,2001,1,0
20011411,20011750,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011412,20011751,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011412,20011751,2,30194,"DFW",31057,"CLT","X","AA",937,2001,1,0
20011412,20011752,3,31057,"CLT",30194,"DFW",NA,"AA",937,2001,1,0
20011412,20011752,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011413,20011753,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011413,20011753,2,30194,"DFW",31057,"CLT","X","AA",937,2001,1,0
20011413,20011754,3,31057,"CLT",30194,"DFW",NA,"AA",937,2001,1,0
20011413,20011754,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011414,20011755,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011414,20011755,2,30194,"DFW",31057,"CLT","X","AA",937,2001,1,0
20011414,20011756,3,31057,"CLT",30194,"DFW",NA,"AA",937,2001,1,0
20011414,20011756,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011415,20011757,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011415,20011757,2,30194,"DFW",31057,"CLT","X","AA",937,2001,1,0
20011415,20011758,3,31057,"CLT",30194,"DFW",NA,"AA",937,2001,1,0
20011415,20011758,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011416,20011759,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011416,20011759,2,30194,"DFW",31057,"CLT","X","AA",937,2001,1,0
20011416,20011760,3,31057,"CLT",30194,"DFW",NA,"AA",937,2001,1,0
20011416,20011760,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011417,20011761,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011417,20011761,2,30194,"DFW",31057,"CLT","X","AA",937,2001,1,0
20011417,20011762,3,31057,"CLT",30194,"DFW",NA,"AA",937,2001,1,0
20011417,20011762,4,30194,"DFW",32211,"LAS","X","AA",1055,2001,1,0
20011418,20011763,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011418,20011763,2,30194,"DFW",31066,"CMH","X","AA",927,2001,1,0
20011418,20011764,3,31066,"CMH",30194,"DFW",NA,"AA",927,2001,1,0
20011418,20011764,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011419,20011765,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011419,20011765,2,30194,"DFW",31066,"CMH","X","AA",927,2001,1,0
20011419,20011766,3,31066,"CMH",30977,"ORD",NA,"MQ",296,2001,1,0
20011419,20011766,4,30977,"ORD",30140,"ABQ","X","AA",1118,2001,1,0
20011420,20011767,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011420,20011767,2,30194,"DFW",31066,"CMH","X","AA",927,2001,1,0
20011420,20011768,3,31066,"CMH",30977,"ORD",NA,"MQ",296,2001,1,0
20011420,20011768,4,30977,"ORD",30140,"ABQ","X","AA",1118,2001,1,0
20011421,20011769,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011421,20011769,2,30194,"DFW",31140,"CRP","X","MQ",354,2001,1,0
20011421,20011770,3,31140,"CRP",30194,"DFW",NA,"MQ",354,2001,1,0
20011421,20011770,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011422,20011771,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011422,20011771,2,30194,"DFW",31140,"CRP","X","MQ",354,2001,1,0
20011422,20011772,3,31140,"CRP",30194,"DFW",NA,"MQ",354,2001,1,0
20011422,20011772,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011423,20011773,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011423,20011773,2,30194,"DFW",31140,"CRP","X","MQ",354,2001,1,0
20011423,20011774,3,31140,"CRP",30194,"DFW",NA,"MQ",354,2001,1,0
20011423,20011774,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011424,20011775,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011424,20011775,2,30194,"DFW",31140,"CRP","X","MQ",354,2001,1,0
20011424,20011776,3,31140,"CRP",30194,"DFW",NA,"MQ",354,2001,1,0
20011424,20011776,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011443,20011813,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011443,20011813,2,30194,"DFW",33105,"CVG","X","AA",812,2001,1,0
20011444,20011814,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011444,20011814,2,30194,"DFW",33105,"CVG","X","AA",812,2001,1,0
20011444,20011815,3,33105,"CVG",30194,"DFW",NA,"AA",812,2001,1,0
20011444,20011815,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011445,20011816,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011445,20011816,2,30194,"DFW",33105,"CVG","X","AA",812,2001,1,0
20011445,20011817,3,33105,"CVG",30194,"DFW",NA,"AA",812,2001,1,0
20011445,20011817,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011446,20011818,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011446,20011818,2,30194,"DFW",33105,"CVG","X","AA",812,2001,1,0
20011446,20011819,3,33105,"CVG",30194,"DFW",NA,"AA",812,2001,1,0
20011446,20011819,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011447,20011820,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011447,20011820,2,30194,"DFW",33105,"CVG","X","AA",812,2001,1,0
20011447,20011821,3,33105,"CVG",30194,"DFW",NA,"AA",812,2001,1,0
20011447,20011821,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011448,20011822,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011448,20011822,2,30194,"DFW",31267,"DAY","X","AA",861,2001,1,0
20011448,20011823,3,31267,"DAY",30977,"ORD",NA,"MQ",240,2001,1,0
20011448,20011823,4,30977,"ORD",30140,"ABQ","X","AA",1118,2001,1,0
20011449,20011824,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011449,20011824,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011450,20011825,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011450,20011825,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011451,20011826,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011451,20011826,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011452,20011827,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011452,20011827,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011453,20011828,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011453,20011828,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011453,20011829,3,30852,"DCA",30140,"ABQ","X","AA",1650,2001,1,0
20011454,20011830,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011454,20011830,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011454,20011831,3,30852,"DCA",30140,"ABQ","X","AA",1650,2001,1,0
20011455,20011832,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011455,20011832,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011455,20011833,3,30852,"DCA",30140,"ABQ","X","AA",1650,2001,1,0
20011456,20011834,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011456,20011834,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011456,20011835,3,30852,"DCA",30140,"ABQ","X","AA",1650,2001,1,0
20011457,20011836,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011457,20011836,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011457,20011837,3,30852,"DCA",30140,"ABQ","X","AA",1650,2001,1,0
20011458,20011838,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011458,20011838,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011458,20011839,3,30852,"DCA",30140,"ABQ","X","AA",1650,2001,1,0
20011459,20011840,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011459,20011840,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011459,20011841,3,30852,"DCA",30140,"ABQ","X","AA",1650,2001,1,0
20011460,20011842,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011460,20011842,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011460,20011843,3,30852,"DCA",30140,"ABQ","X","AA",1650,2001,1,0
20011461,20011844,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011461,20011844,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011461,20011845,3,30852,"DCA",30140,"ABQ","X","AA",1650,2001,1,0
20011462,20011846,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011462,20011846,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011462,20011847,3,30852,"DCA",30140,"ABQ","X","AA",1650,2001,1,0
20011463,20011848,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011463,20011848,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011463,20011849,3,30852,"DCA",30140,"ABQ","X","AA",1650,2001,1,0
20011464,20011850,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011464,20011850,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011464,20011851,3,30852,"DCA",30140,"ABQ","X","AA",1650,2001,1,0
20011465,20011852,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011465,20011852,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011465,20011853,3,30852,"DCA",30140,"ABQ","X","AA",1650,2001,1,0
20011466,20011854,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011466,20011854,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011466,20011855,3,30852,"DCA",30140,"ABQ","X","AA",1650,2001,1,0
20011467,20011856,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011467,20011856,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011467,20011857,3,30852,"DCA",30140,"ABQ","X","AA",1650,2001,1,0
20011468,20011858,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011468,20011858,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011468,20011859,3,30852,"DCA",30140,"ABQ","X","AA",1650,2001,1,0
20011469,20011860,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011469,20011860,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011469,20011861,3,30852,"DCA",30140,"ABQ","X","AA",1650,2001,1,0
20011470,20011862,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011470,20011862,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011470,20011863,3,30852,"DCA",30140,"ABQ","X","AA",1650,2001,1,0
20011471,20011864,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011471,20011864,2,30194,"DFW",30852,"DCA","X","DL",1192,2001,1,0
20011471,20011865,3,30852,"DCA",30140,"ABQ","X","TW",1650,2001,1,0
20011472,20011866,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011472,20011866,2,30194,"DFW",30852,"DCA",NA,"AA",1192,2001,1,0
20011472,20011866,3,30852,"DCA",30852,"BWI","X","--",30,2001,1,0
20011472,20011867,4,30852,"BWI",30194,"DFW",NA,"AA",1217,2001,1,0
20011472,20011867,5,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011473,20011868,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011473,20011868,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011473,20011869,3,30852,"DCA",30194,"DFW",NA,"AA",1192,2001,1,0
20011473,20011869,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011474,20011870,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011474,20011870,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011474,20011871,3,30852,"DCA",30194,"DFW",NA,"AA",1192,2001,1,0
20011474,20011871,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011475,20011872,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011475,20011872,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011475,20011873,3,30852,"DCA",30194,"DFW",NA,"AA",1192,2001,1,0
20011475,20011873,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011476,20011874,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011476,20011874,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011476,20011875,3,30852,"DCA",30194,"DFW",NA,"AA",1192,2001,1,0
20011476,20011875,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011477,20011876,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011477,20011876,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011477,20011877,3,30852,"DCA",30194,"DFW",NA,"AA",1192,2001,1,0
20011477,20011877,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011478,20011878,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011478,20011878,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011478,20011879,3,30852,"DCA",30194,"DFW",NA,"AA",1192,2001,1,0
20011478,20011879,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011479,20011880,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011479,20011880,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011479,20011881,3,30852,"DCA",30194,"DFW",NA,"AA",1192,2001,1,0
20011479,20011881,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011480,20011882,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011480,20011882,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011480,20011883,3,30852,"DCA",30194,"DFW",NA,"AA",1192,2001,1,0
20011480,20011883,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011481,20011884,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011481,20011884,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011481,20011885,3,30852,"DCA",30194,"DFW",NA,"AA",1192,2001,1,0
20011481,20011885,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011482,20011886,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011482,20011886,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011482,20011887,3,30852,"DCA",30194,"DFW",NA,"AA",1192,2001,1,0
20011482,20011887,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011483,20011888,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011483,20011888,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011483,20011889,3,30852,"DCA",30194,"DFW",NA,"AA",1192,2001,1,0
20011483,20011889,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011484,20011890,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011484,20011890,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011484,20011891,3,30852,"DCA",30194,"DFW",NA,"AA",1192,2001,1,0
20011484,20011891,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011485,20011892,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011485,20011892,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011485,20011893,3,30852,"DCA",30194,"DFW",NA,"AA",1192,2001,1,0
20011485,20011893,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011486,20011894,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011486,20011894,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011486,20011895,3,30852,"DCA",30194,"DFW",NA,"AA",1192,2001,1,0
20011486,20011895,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011487,20011896,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011487,20011896,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011487,20011897,3,30852,"DCA",30194,"DFW",NA,"AA",1192,2001,1,0
20011487,20011897,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011488,20011898,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011488,20011898,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011488,20011899,3,30852,"DCA",30194,"DFW",NA,"AA",1192,2001,1,0
20011488,20011899,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011489,20011900,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011489,20011900,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011489,20011901,3,30852,"DCA",30194,"DFW",NA,"AA",1192,2001,1,0
20011489,20011901,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011490,20011902,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011490,20011902,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011490,20011903,3,30852,"DCA",30194,"DFW",NA,"AA",1192,2001,1,0
20011490,20011903,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011491,20011904,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011491,20011904,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011491,20011905,3,30852,"DCA",30194,"DFW",NA,"AA",1192,2001,1,0
20011491,20011905,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011492,20011906,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011492,20011906,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011492,20011907,3,30852,"DCA",30194,"DFW",NA,"AA",1192,2001,1,0
20011492,20011907,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011493,20011908,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011493,20011908,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011493,20011909,3,30852,"DCA",30194,"DFW",NA,"AA",1192,2001,1,0
20011493,20011909,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011494,20011910,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011494,20011910,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011494,20011911,3,30852,"DCA",30194,"DFW",NA,"AA",1192,2001,1,0
20011494,20011911,4,30194,"DFW",30140,"ABQ","X","AA",569,2001,1,0
20011495,20011912,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011495,20011912,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011495,20011913,3,30852,"DCA",30194,"DFW",NA,"DL",1192,2001,1,0
20011495,20011913,4,30194,"DFW",30140,"ABQ","X","DL",569,2001,1,0
20011496,20011914,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011496,20011914,2,30194,"DFW",30852,"DCA","X","DL",1192,2001,1,0
20011496,20011915,3,30852,"DCA",30194,"DFW",NA,"DL",1192,2001,1,0
20011496,20011915,4,30194,"DFW",30140,"ABQ","X","DL",569,2001,1,0
20011497,20011916,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011497,20011916,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
20011497,20011917,3,30852,"DCA",30194,"DFW",NA,"AA",1192,2001,1,0
20011497,20011917,4,30194,"DFW",30615,"ELP","X","AA",551,2001,1,0
20011498,20011918,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011498,20011918,2,30194,"DFW",30852,"DCA",NA,"AA",1192,2001,1,0
20011498,20011918,3,30852,"DCA",31703,"LGA","X","--",214,2001,1,0
20011498,20011919,4,31703,"LGA",30977,"ORD",NA,"AA",733,2001,1,0
20011498,20011919,5,30977,"ORD",30140,"ABQ","X","AA",1118,2001,1,0
20011499,20011920,1,30140,"ABQ",30194,"DFW",NA,"AA",569,2001,1,0
20011499,20011920,2,30194,"DFW",30852,"DCA","X","AA",1192,2001,1,0
