"","ItinID","MktID","SeqNum","Coupons","Year","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Quarter","Origin","OriginCountry","OriginStateFips","OriginState","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCountry","DestStateFips","DestState","DestStateName","DestWac","Break","CouponType","TkCarrier","OpCarrier","RPCarrier","Passengers","FareClass","Distance","DistanceGroup","Gateway","ItinGeoType","CouponGeoType"
"1041",20011416,20011759,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1042",20011416,20011759,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11057,1105702,31057,"CLT","US","37","NC","North Carolina",36,"X","A","AA","AA","AA",1,"X",937,2,0,2,2
"1043",20011416,20011760,3,4,2001,11057,1105702,31057,1,"CLT","US","37","NC","North Carolina",36,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",937,2,0,2,2
"1044",20011416,20011760,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1045",20011417,20011761,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1046",20011417,20011761,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11057,1105702,31057,"CLT","US","37","NC","North Carolina",36,"X","A","AA","AA","AA",1,"X",937,2,0,2,2
"1047",20011417,20011762,3,4,2001,11057,1105702,31057,1,"CLT","US","37","NC","North Carolina",36,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",937,2,0,2,2
"1048",20011417,20011762,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,12889,1288902,32211,"LAS","US","32","NV","Nevada",85,"X","A","AA","AA","AA",1,"X",1055,3,0,2,2
"1049",20011418,20011763,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1050",20011418,20011763,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11066,1106601,31066,"CMH","US","39","OH","Ohio",44,"X","A","AA","AA","AA",1,"X",927,2,0,2,2
"1051",20011418,20011764,3,4,2001,11066,1106601,31066,1,"CMH","US","39","OH","Ohio",44,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",927,2,0,2,2
"1052",20011418,20011764,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1053",20011419,20011765,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1054",20011419,20011765,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11066,1106601,31066,"CMH","US","39","OH","Ohio",44,"X","A","AA","AA","AA",1,"X",927,2,0,2,2
"1055",20011419,20011766,3,4,2001,11066,1106601,31066,1,"CMH","US","39","OH","Ohio",44,13930,1393001,30977,"ORD","US","17","IL","Illinois",41,NA,"A","AA","MQ","AA",1,"X",296,1,0,2,2
"1056",20011419,20011766,4,4,2001,13930,1393001,30977,1,"ORD","US","17","IL","Illinois",41,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",1118,3,0,2,2
"1057",20011420,20011767,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"Y",569,2,0,2,2
"1058",20011420,20011767,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11066,1106601,31066,"CMH","US","39","OH","Ohio",44,"X","A","AA","AA","AA",1,"Y",927,2,0,2,2
"1059",20011420,20011768,3,4,2001,11066,1106601,31066,1,"CMH","US","39","OH","Ohio",44,13930,1393001,30977,"ORD","US","17","IL","Illinois",41,NA,"A","AA","MQ","AA",1,"Y",296,1,0,2,2
"1060",20011420,20011768,4,4,2001,13930,1393001,30977,1,"ORD","US","17","IL","Illinois",41,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",1118,3,0,2,2
"1061",20011421,20011769,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",2,"X",569,2,0,2,2
"1062",20011421,20011769,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11140,1114001,31140,"CRP","US","48","TX","Texas",74,"X","A","AA","MQ","AA",2,"X",354,1,0,2,2
"1063",20011421,20011770,3,4,2001,11140,1114001,31140,1,"CRP","US","48","TX","Texas",74,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","MQ","AA",2,"X",354,1,0,2,2
"1064",20011421,20011770,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",2,"X",569,2,0,2,2
"1065",20011422,20011771,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1066",20011422,20011771,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11140,1114001,31140,"CRP","US","48","TX","Texas",74,"X","A","AA","MQ","AA",1,"X",354,1,0,2,2
"1067",20011422,20011772,3,4,2001,11140,1114001,31140,1,"CRP","US","48","TX","Texas",74,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","MQ","AA",1,"X",354,1,0,2,2
"1068",20011422,20011772,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1069",20011423,20011773,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1070",20011423,20011773,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11140,1114001,31140,"CRP","US","48","TX","Texas",74,"X","A","AA","MQ","AA",1,"X",354,1,0,2,2
"1071",20011423,20011774,3,4,2001,11140,1114001,31140,1,"CRP","US","48","TX","Texas",74,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","MQ","AA",1,"X",354,1,0,2,2
"1072",20011423,20011774,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1073",20011424,20011775,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"Y",569,2,0,2,2
"1074",20011424,20011775,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11140,1114001,31140,"CRP","US","48","TX","Texas",74,"X","A","AA","MQ","AA",1,"Y",354,1,0,2,2
"1075",20011424,20011776,3,4,2001,11140,1114001,31140,1,"CRP","US","48","TX","Texas",74,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","MQ","AA",1,"Y",354,1,0,2,2
"1076",20011424,20011776,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"Y",569,2,0,2,2
"1077",20011443,20011813,1,2,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"Y",569,2,0,2,2
"1078",20011443,20011813,2,2,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11193,1119301,33105,"CVG","US","21","KY","Kentucky",52,"X","A","AA","AA","AA",1,"Y",812,2,0,2,2
"1079",20011444,20011814,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1080",20011444,20011814,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11193,1119301,33105,"CVG","US","21","KY","Kentucky",52,"X","A","AA","AA","AA",1,"X",812,2,0,2,2
"1081",20011444,20011815,3,4,2001,11193,1119301,33105,1,"CVG","US","21","KY","Kentucky",52,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",812,2,0,2,2
"1082",20011444,20011815,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1083",20011445,20011816,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1084",20011445,20011816,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11193,1119301,33105,"CVG","US","21","KY","Kentucky",52,"X","A","AA","AA","AA",1,"X",812,2,0,2,2
"1085",20011445,20011817,3,4,2001,11193,1119301,33105,1,"CVG","US","21","KY","Kentucky",52,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",812,2,0,2,2
"1086",20011445,20011817,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1087",20011446,20011818,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1088",20011446,20011818,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11193,1119301,33105,"CVG","US","21","KY","Kentucky",52,"X","A","AA","AA","AA",1,"X",812,2,0,2,2
"1089",20011446,20011819,3,4,2001,11193,1119301,33105,1,"CVG","US","21","KY","Kentucky",52,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",812,2,0,2,2
"1090",20011446,20011819,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1091",20011447,20011820,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1092",20011447,20011820,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11193,1119301,33105,"CVG","US","21","KY","Kentucky",52,"X","A","AA","AA","AA",1,"X",812,2,0,2,2
"1093",20011447,20011821,3,4,2001,11193,1119301,33105,1,"CVG","US","21","KY","Kentucky",52,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",812,2,0,2,2
"1094",20011447,20011821,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"1095",20011448,20011822,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1096",20011448,20011822,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11267,1126701,31267,"DAY","US","39","OH","Ohio",44,"X","A","AA","AA","AA",1,"X",861,2,0,2,2
"1097",20011448,20011823,3,4,2001,11267,1126701,31267,1,"DAY","US","39","OH","Ohio",44,13930,1393001,30977,"ORD","US","17","IL","Illinois",41,NA,"A","AA","MQ","AA",1,"X",240,1,0,2,2
"1098",20011448,20011823,4,4,2001,13930,1393001,30977,1,"ORD","US","17","IL","Illinois",41,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",1118,3,0,2,2
"1099",20011449,20011824,1,2,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1100",20011449,20011824,2,2,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11278,1127801,30852,"DCA","US","51","VA","Virginia",38,"X","A","AA","AA","AA",1,"X",1192,3,0,2,2
"1101",20011450,20011825,1,2,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1102",20011450,20011825,2,2,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11278,1127801,30852,"DCA","US","51","VA","Virginia",38,"X","A","AA","AA","AA",1,"X",1192,3,0,2,2
"1103",20011451,20011826,1,2,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1104",20011451,20011826,2,2,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11278,1127801,30852,"DCA","US","51","VA","Virginia",38,"X","A","AA","AA","AA",1,"X",1192,3,0,2,2
"1105",20011452,20011827,1,2,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"Y",569,2,0,2,2
"1106",20011452,20011827,2,2,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11278,1127801,30852,"DCA","US","51","VA","Virginia",38,"X","A","AA","AA","AA",1,"Y",1192,3,0,2,2
"1107",20011453,20011828,1,3,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"F",569,2,0,2,2
"1108",20011453,20011828,2,3,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11278,1127801,30852,"DCA","US","51","VA","Virginia",38,"X","A","AA","AA","AA",1,"F",1192,3,0,2,2
"1109",20011453,20011829,3,3,2001,11278,1127801,30852,1,"DCA","US","51","VA","Virginia",38,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"Y",1650,4,0,2,2
"1110",20011454,20011830,1,3,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1111",20011454,20011830,2,3,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11278,1127801,30852,"DCA","US","51","VA","Virginia",38,"X","A","AA","AA","AA",1,"X",1192,3,0,2,2
"1112",20011454,20011831,3,3,2001,11278,1127801,30852,1,"DCA","US","51","VA","Virginia",38,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",1650,4,0,2,2
"1113",20011455,20011832,1,3,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1114",20011455,20011832,2,3,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11278,1127801,30852,"DCA","US","51","VA","Virginia",38,"X","A","AA","AA","AA",1,"X",1192,3,0,2,2
"1115",20011455,20011833,3,3,2001,11278,1127801,30852,1,"DCA","US","51","VA","Virginia",38,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",1650,4,0,2,2
"1116",20011456,20011834,1,3,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1117",20011456,20011834,2,3,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11278,1127801,30852,"DCA","US","51","VA","Virginia",38,"X","A","AA","AA","AA",1,"X",1192,3,0,2,2
"1118",20011456,20011835,3,3,2001,11278,1127801,30852,1,"DCA","US","51","VA","Virginia",38,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",1650,4,0,2,2
"1119",20011457,20011836,1,3,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1120",20011457,20011836,2,3,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11278,1127801,30852,"DCA","US","51","VA","Virginia",38,"X","A","AA","AA","AA",1,"X",1192,3,0,2,2
"1121",20011457,20011837,3,3,2001,11278,1127801,30852,1,"DCA","US","51","VA","Virginia",38,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",1650,4,0,2,2
"1122",20011458,20011838,1,3,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1123",20011458,20011838,2,3,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11278,1127801,30852,"DCA","US","51","VA","Virginia",38,"X","A","AA","AA","AA",1,"X",1192,3,0,2,2
"1124",20011458,20011839,3,3,2001,11278,1127801,30852,1,"DCA","US","51","VA","Virginia",38,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",1650,4,0,2,2
"1125",20011459,20011840,1,3,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1126",20011459,20011840,2,3,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11278,1127801,30852,"DCA","US","51","VA","Virginia",38,"X","A","AA","AA","AA",1,"X",1192,3,0,2,2
"1127",20011459,20011841,3,3,2001,11278,1127801,30852,1,"DCA","US","51","VA","Virginia",38,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",1650,4,0,2,2
"1128",20011460,20011842,1,3,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",2,"X",569,2,0,2,2
"1129",20011460,20011842,2,3,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11278,1127801,30852,"DCA","US","51","VA","Virginia",38,"X","A","AA","AA","AA",2,"X",1192,3,0,2,2
"1130",20011460,20011843,3,3,2001,11278,1127801,30852,1,"DCA","US","51","VA","Virginia",38,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",2,"X",1650,4,0,2,2
"1131",20011461,20011844,1,3,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",3,"X",569,2,0,2,2
"1132",20011461,20011844,2,3,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11278,1127801,30852,"DCA","US","51","VA","Virginia",38,"X","A","AA","AA","AA",3,"X",1192,3,0,2,2
"1133",20011461,20011845,3,3,2001,11278,1127801,30852,1,"DCA","US","51","VA","Virginia",38,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",3,"X",1650,4,0,2,2
"1134",20011462,20011846,1,3,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",2,"X",569,2,0,2,2
"1135",20011462,20011846,2,3,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11278,1127801,30852,"DCA","US","51","VA","Virginia",38,"X","A","AA","AA","AA",2,"X",1192,3,0,2,2
"1136",20011462,20011847,3,3,2001,11278,1127801,30852,1,"DCA","US","51","VA","Virginia",38,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",2,"X",1650,4,0,2,2
"1137",20011463,20011848,1,3,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1138",20011463,20011848,2,3,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11278,1127801,30852,"DCA","US","51","VA","Virginia",38,"X","A","AA","AA","AA",1,"X",1192,3,0,2,2
"1139",20011463,20011849,3,3,2001,11278,1127801,30852,1,"DCA","US","51","VA","Virginia",38,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",1650,4,0,2,2
"1140",20011464,20011850,1,3,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1141",20011464,20011850,2,3,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11278,1127801,30852,"DCA","US","51","VA","Virginia",38,"X","A","AA","AA","AA",1,"X",1192,3,0,2,2
"1142",20011464,20011851,3,3,2001,11278,1127801,30852,1,"DCA","US","51","VA","Virginia",38,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"Y",1650,4,0,2,2
"1143",20011465,20011852,1,3,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1144",20011465,20011852,2,3,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11278,1127801,30852,"DCA","US","51","VA","Virginia",38,"X","A","AA","AA","AA",1,"X",1192,3,0,2,2
"1145",20011465,20011853,3,3,2001,11278,1127801,30852,1,"DCA","US","51","VA","Virginia",38,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"Y",1650,4,0,2,2
"1146",20011466,20011854,1,3,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"Y",569,2,0,2,2
"1147",20011466,20011854,2,3,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11278,1127801,30852,"DCA","US","51","VA","Virginia",38,"X","A","AA","AA","AA",1,"Y",1192,3,0,2,2
"1148",20011466,20011855,3,3,2001,11278,1127801,30852,1,"DCA","US","51","VA","Virginia",38,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",1650,4,0,2,2
"1149",20011467,20011856,1,3,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"Y",569,2,0,2,2
"1150",20011467,20011856,2,3,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11278,1127801,30852,"DCA","US","51","VA","Virginia",38,"X","A","AA","AA","AA",1,"Y",1192,3,0,2,2
"1151",20011467,20011857,3,3,2001,11278,1127801,30852,1,"DCA","US","51","VA","Virginia",38,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",1650,4,0,2,2
"1152",20011468,20011858,1,3,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",4,"Y",569,2,0,2,2
"1153",20011468,20011858,2,3,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11278,1127801,30852,"DCA","US","51","VA","Virginia",38,"X","A","AA","AA","AA",4,"Y",1192,3,0,2,2
"1154",20011468,20011859,3,3,2001,11278,1127801,30852,1,"DCA","US","51","VA","Virginia",38,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",4,"Y",1650,4,0,2,2
"1155",20011469,20011860,1,3,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"Y",569,2,0,2,2
"1156",20011469,20011860,2,3,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11278,1127801,30852,"DCA","US","51","VA","Virginia",38,"X","A","AA","AA","AA",1,"Y",1192,3,0,2,2
"1157",20011469,20011861,3,3,2001,11278,1127801,30852,1,"DCA","US","51","VA","Virginia",38,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"Y",1650,4,0,2,2
"1158",20011470,20011862,1,3,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",3,"Y",569,2,0,2,2
"1159",20011470,20011862,2,3,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11278,1127801,30852,"DCA","US","51","VA","Virginia",38,"X","A","AA","AA","AA",3,"Y",1192,3,0,2,2
"1160",20011470,20011863,3,3,2001,11278,1127801,30852,1,"DCA","US","51","VA","Virginia",38,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",3,"Y",1650,4,0,2,2
"1161",20011471,20011864,1,3,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1162",20011471,20011864,2,3,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11278,1127801,30852,"DCA","US","51","VA","Virginia",38,"X","A","DL","DL","AA",1,"X",1192,3,0,2,2
"1163",20011471,20011865,3,3,2001,11278,1127801,30852,1,"DCA","US","51","VA","Virginia",38,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","TW","TW","AA",1,"X",1650,4,0,2,2
"1164",20011472,20011866,1,5,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"1165",20011472,20011866,2,5,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,11278,1127801,30852,"DCA","US","51","VA","Virginia",38,NA,"A","AA","AA","AA",1,"X",1192,3,0,2,2
